#{"t_start": 1626354269.592577, "env_id": null}
r,l,t
50,2,7894.327515
50,2,7895.279846
50,2,7896.232616
50,2,7897.185777
100,3,7898.139858
100,3,7899.56525
100,3,7900.991227
50,2,7902.41682
50,2,7903.368476
50,2,7904.320719
50,2,7905.272073
100,3,7906.225511
50,2,7907.648808
100,3,7908.602029
100,3,7910.027108
50,2,7911.451606
50,2,7912.402874
50,2,7913.353594
50,2,7914.304861
50,2,7915.257021
50,2,7916.20842
50,2,7917.159917
50,2,7918.110554
50,2,7919.062607
50,2,7920.013698
50,2,7920.965329
200,5,7921.921553
50,2,7924.293531
50,2,7925.24731
50,2,7926.200862
50,2,7927.15243
50,2,7928.105204
50,2,7929.057418
50,2,7930.009039
100,3,7930.962878
50,2,7932.389219
50,2,7933.340944
50,2,7934.291677
100,3,7935.244354
50,2,7936.668879
50,2,7937.620372
50,2,7938.572302
50,2,7939.529043
50,2,7940.484217
50,2,7941.436235
50,2,7942.388716
50,2,7943.340423
50,2,7944.292646
50,2,7945.243735
50,2,7946.195278
100,3,7947.147472
50,2,7948.572121
50,2,7949.523482
100,3,7950.478242
50,2,7951.906029
50,2,7952.865931
50,2,7953.818978
50,2,7954.774693
100,3,7955.729874
50,2,7957.160985
50,2,7958.116569
50,2,7959.071379
50,2,7960.025175
50,2,7960.982105
100,3,7961.939114
50,2,7963.363694
50,2,7964.314519
50,2,7965.266511
50,2,7966.217698
100,3,7967.170942
50,2,7968.596547
50,2,7969.552062
50,2,7970.508079
50,2,7971.461827
50,2,7972.413753
100,3,7973.367945
100,3,7974.792308
50,2,7976.215438
50,2,7977.166083
50,2,7978.117636
50,2,7979.067986
50,2,7980.018792
50,2,7980.969721
50,2,7981.921172
50,2,7982.872116
100,3,7983.82398
50,2,7985.246903
50,2,7986.198877
50,2,7987.149404
50,2,7988.102139
50,2,7989.057128
50,2,7990.013034
150,4,7990.968294
100,3,7992.86469
50,2,7994.287111
50,2,7995.238943
50,2,7996.189488
100,3,7997.142141
50,2,7998.565254
50,2,7999.520144
50,2,8000.475414
50,2,8001.42925
100,3,8002.382667
50,2,8003.807958
150,4,8004.764107
50,2,8006.66
50,2,8007.612228
50,2,8008.566617
50,2,8009.519158
100,3,8010.473821
50,2,8011.896231
50,2,8012.848037
50,2,8013.799203
50,2,8014.750009
50,2,8015.700723
50,2,8016.65656
50,2,8017.609774
50,2,8018.564052
100,3,8019.519
50,2,8020.948251
100,3,8021.901971
50,2,8023.325263
100,3,8024.279231
50,2,8025.704617
50,2,8026.65536
50,2,8027.607108
50,2,8028.559097
50,2,8029.512104
50,2,8030.463166
50,2,8031.414739
50,2,8032.36687
50,2,8033.320168
100,3,8034.274424
100,3,8035.69999
50,2,8037.124102
50,2,8038.0776
100,3,8039.030957
50,2,8040.454496
50,2,8041.405984
100,3,8042.361025
50,2,8043.786107
50,2,8044.737125
50,2,8045.688882
100,3,8046.652728
100,3,8048.079194
50,2,8049.507805
50,2,8050.464206
50,2,8051.41912
50,2,8052.373031
100,3,8053.328911
50,2,8054.751916
50,2,8055.705814
50,2,8056.657917
50,2,8057.609962
100,3,8058.562665
100,3,8059.988266
150,4,8061.413914
50,2,8063.308102
50,2,8064.258043
50,2,8065.209687
50,2,8066.160246
50,2,8067.111049
50,2,8068.061578
50,2,8069.014904
50,2,8069.970054
50,2,8070.923201
50,2,8071.877926
50,2,8072.835786
50,2,8073.791514
50,2,8074.744074
50,2,8075.694956
50,2,8076.647593
50,2,8077.59847
50,2,8078.549771
50,2,8079.500647
50,2,8080.453169
100,3,8081.4061
50,2,8082.82969
50,2,8083.780245
50,2,8084.733997
50,2,8085.685362
50,2,8086.63693
50,2,8087.587766
50,2,8088.539999
50,2,8089.490815
50,2,8090.442063
50,2,8091.393192
50,2,8092.344671
50,2,8093.294917
100,3,8094.247254
50,2,8095.670045
100,3,8096.625015
100,3,8098.049176
50,2,8099.472466
50,2,8100.423207
50,2,8101.375365
50,2,8102.326787
100,3,8103.279517
50,2,8104.702726
100,3,8105.660634
50,2,8107.088959
50,2,8108.041115
50,2,8108.992292
50,2,8109.945863
50,2,8110.898025
50,2,8111.849117
50,2,8112.800967
50,2,8113.755278
100,3,8114.707818
50,2,8116.13182
50,2,8117.083359
50,2,8118.036582
50,2,8118.987922
50,2,8119.938082
100,3,8120.89068
50,2,8122.313783
50,2,8123.264331
50,2,8124.215308
150,4,8125.169864
50,2,8127.067081
50,2,8128.022368
50,2,8128.974865
50,2,8129.93033
100,3,8130.888014
50,2,8132.314998
50,2,8133.26635
50,2,8134.217855
50,2,8135.171537
50,2,8136.123289
50,2,8137.07477
50,2,8138.026761
50,2,8138.979402
50,2,8139.931604
50,2,8140.883012
100,3,8141.837058
50,2,8143.262736
50,2,8144.214331
50,2,8145.166237
50,2,8146.118333
50,2,8147.070045
50,2,8148.020699
50,2,8148.971393
50,2,8149.922099
50,2,8150.874177
50,2,8151.824965
50,2,8152.779489
50,2,8153.732695
50,2,8154.688654
50,2,8155.64326
50,2,8156.596772
100,3,8157.550373
50,2,8158.975466
100,3,8159.929712
100,3,8161.356206
50,2,8162.779864
50,2,8163.733058
50,2,8164.685684
50,2,8165.637424
100,3,8166.591321
100,3,8168.019514
100,3,8169.446323
100,3,8170.871704
50,2,8172.296417
50,2,8173.249835
50,2,8174.20155
50,2,8175.153784
50,2,8176.104521
50,2,8177.056127
50,2,8178.007131
50,2,8178.958002
50,2,8179.908406
50,2,8180.860102
100,3,8181.812028
50,2,8183.234414
150,4,8184.188671
100,3,8186.085737
50,2,8187.512187
50,2,8188.465318
50,2,8189.420251
50,2,8190.37762
50,2,8191.332525
50,2,8192.283925
50,2,8193.235065
100,3,8194.189659
50,2,8195.613214
50,2,8196.565744
50,2,8197.517787
50,2,8198.471422
50,2,8199.423397
50,2,8200.375616
50,2,8201.327491
100,3,8202.282054
100,3,8203.707468
100,3,8205.133893
150,4,8206.562278
50,2,8208.461302
50,2,8209.412643
50,2,8210.364874
50,2,8211.316467
50,2,8212.269572
50,2,8213.221488
50,2,8214.172825
100,3,8215.126583
100,3,8216.553791
50,2,8217.980941
50,2,8218.931806
50,2,8219.882113
50,2,8220.834273
50,2,8221.785632
50,2,8222.73691
50,2,8223.687615
50,2,8224.640704
100,3,8225.593323
100,3,8227.018209
50,2,8228.440536
150,4,8229.396143
50,2,8231.291324
50,2,8232.241954
50,2,8233.193048
100,3,8234.146868
50,2,8235.56953
100,3,8236.522734
50,2,8237.944934
50,2,8238.898369
50,2,8239.84939
50,2,8240.800569
50,2,8241.752252
100,3,8242.705805
50,2,8244.129092
50,2,8245.080398
50,2,8246.031625
100,3,8246.986243
50,2,8248.413735
100,3,8249.367331
50,2,8250.793998
50,2,8251.748364
50,2,8252.700577
50,2,8253.654209
100,3,8254.613307
50,2,8256.045308
50,2,8256.998168
50,2,8257.949339
50,2,8258.901349
50,2,8259.854902
50,2,8260.807768
50,2,8261.76015
50,2,8262.711584
50,2,8263.664702
50,2,8264.617349
150,4,8265.572833
100,3,8267.472787
100,3,8268.900439
50,2,8270.3248
50,2,8271.276742
50,2,8272.227195
50,2,8273.178801
100,3,8274.131617
50,2,8275.554896
50,2,8276.505853
100,3,8277.460074
50,2,8278.883279
50,2,8279.834529
50,2,8280.785438
100,3,8281.739542
50,2,8283.169775
50,2,8284.123241
50,2,8285.074795
100,3,8286.030705
200,5,8287.461546
50,2,8289.831139
50,2,8290.783123
50,2,8291.735782
100,3,8292.690418
100,3,8294.115805
100,3,8295.541753
50,2,8296.968419
50,2,8297.920952
50,2,8298.872497
50,2,8299.823429
50,2,8300.7748
100,3,8301.726842
50,2,8303.148971
50,2,8304.099268
100,3,8305.052141
50,2,8306.476314
50,2,8307.428665
150,4,8308.384032
50,2,8310.28164
50,2,8311.234871
50,2,8312.186011
50,2,8313.138253
100,3,8314.092714
50,2,8315.51547
50,2,8316.465975
50,2,8317.416839
50,2,8318.369187
50,2,8319.321637
50,2,8320.276285
50,2,8321.228853
100,3,8322.182945
50,2,8323.607024
150,4,8324.562526
100,3,8326.460514
100,3,8327.888443
50,2,8329.312187
150,4,8330.267532
50,2,8332.163763
50,2,8333.116307
50,2,8334.066243
50,2,8335.017018
100,3,8335.969832
50,2,8337.393883
50,2,8338.345928
50,2,8339.300206
100,3,8340.254158
50,2,8341.682578
50,2,8342.633695
100,3,8343.585676
50,2,8345.008516
50,2,8345.960674
50,2,8346.911566
50,2,8347.86213
50,2,8348.815853
50,2,8349.772746
50,2,8350.725956
50,2,8351.677868
50,2,8352.62986
50,2,8353.582677
100,3,8354.536092
50,2,8355.960669
50,2,8356.912647
50,2,8357.867074
50,2,8358.823442
100,3,8359.785176
50,2,8361.215998
50,2,8362.170054
50,2,8363.125289
100,3,8364.079575
50,2,8365.502266
50,2,8366.453776
50,2,8367.404601
50,2,8368.355458
50,2,8369.306596
50,2,8370.258555
50,2,8371.214908
50,2,8372.167291
100,3,8373.119873
50,2,8374.544881
100,3,8375.498205
50,2,8376.921959
50,2,8377.873242
150,4,8378.830395
50,2,8380.726719
50,2,8381.678155
50,2,8382.632872
50,2,8383.586141
50,2,8384.53737
50,2,8385.489176
50,2,8386.441608
50,2,8387.394128
50,2,8388.344564
50,2,8389.295042
50,2,8390.2465
50,2,8391.199108
50,2,8392.150485
50,2,8393.101385
100,3,8394.058632
150,4,8395.489127
100,3,8397.388063
50,2,8398.813049
50,2,8399.765108
50,2,8400.718495
50,2,8401.670322
50,2,8402.621997
50,2,8403.574281
50,2,8404.527753
50,2,8405.479306
150,4,8406.432821
50,2,8408.327751
50,2,8409.27979
50,2,8410.230433
50,2,8411.181526
50,2,8412.131966
50,2,8413.083436
50,2,8414.033885
50,2,8414.984939
100,3,8415.937701
50,2,8417.362039
100,3,8418.314892
50,2,8419.738006
50,2,8420.68891
50,2,8421.640647
50,2,8422.591417
50,2,8423.54267
50,2,8424.493814
50,2,8425.445948
50,2,8426.396853
50,2,8427.347416
100,3,8428.299276
100,3,8429.725836
50,2,8431.149818
50,2,8432.101052
50,2,8433.055115
50,2,8434.010113
50,2,8434.961367
100,3,8435.91539
50,2,8437.338654
50,2,8438.290265
50,2,8439.24107
50,2,8440.1919
50,2,8441.142701
100,3,8442.097667
50,2,8443.524786
50,2,8444.479976
150,4,8445.438416
50,2,8447.338993
100,3,8448.293366
50,2,8449.716325
100,3,8450.668559
50,2,8452.092354
50,2,8453.04314
50,2,8453.993446
100,3,8454.945674
50,2,8456.369459
50,2,8457.319939
50,2,8458.270405
50,2,8459.221347
50,2,8460.173256
50,2,8461.124231
50,2,8462.074482
50,2,8463.025289
50,2,8463.977214
50,2,8464.928186
100,3,8465.880886
50,2,8467.307791
100,3,8468.267105
50,2,8469.693221
100,3,8470.649131
50,2,8472.072474
50,2,8473.02541
50,2,8473.97763
50,2,8474.928885
150,4,8475.881855
50,2,8477.777431
100,3,8478.729331
50,2,8480.152029
50,2,8481.102791
50,2,8482.055402
50,2,8483.006848
50,2,8483.960682
50,2,8484.914032
50,2,8485.867039
50,2,8486.820534
50,2,8487.77228
100,3,8488.725818
50,2,8490.151835
50,2,8491.105419
50,2,8492.056894
50,2,8493.00861
50,2,8493.962314
50,2,8494.913656
50,2,8495.865305
100,3,8496.818625
150,4,8498.247981
50,2,8500.144183
50,2,8501.096249
50,2,8502.047779
50,2,8503.001765
50,2,8503.953157
100,3,8504.906901
50,2,8506.32996
100,3,8507.284881
50,2,8508.707241
50,2,8509.657971
150,4,8510.612264
50,2,8512.508448
50,2,8513.458999
50,2,8514.409246
100,3,8515.361699
50,2,8516.785818
50,2,8517.737318
50,2,8518.690637
50,2,8519.646382
50,2,8520.603215
50,2,8521.554666
50,2,8522.511905
50,2,8523.462385
100,3,8524.416011
50,2,8525.838649
50,2,8526.789604
50,2,8527.740209
50,2,8528.691312
50,2,8529.642055
50,2,8530.59305
100,3,8531.545227
50,2,8532.969795
100,3,8533.925
100,3,8535.350302
50,2,8536.776448
100,3,8537.73447
50,2,8539.162349
100,3,8540.117393
50,2,8541.544089
50,2,8542.496962
50,2,8543.447844
50,2,8544.399716
50,2,8545.351941
50,2,8546.305193
50,2,8547.257397
50,2,8548.214118
100,3,8549.172828
50,2,8550.602548
50,2,8551.559442
50,2,8552.5123
100,3,8553.465431
50,2,8554.894273
50,2,8555.845979
100,3,8556.799738
50,2,8558.223326
100,3,8559.178188
100,3,8560.60438
50,2,8562.02781
100,3,8562.981809
50,2,8564.406754
50,2,8565.358546
50,2,8566.372598
50,2,8567.324603
50,2,8568.277856
50,2,8569.22892
50,2,8570.180467
50,2,8571.132357
50,2,8572.085472
50,2,8573.036541
100,3,8573.990019
50,2,8575.414541
100,3,8576.368299
150,4,8577.796549
50,2,8579.693122
50,2,8580.647238
150,4,8581.610985
50,2,8583.509735
50,2,8584.464802
50,2,8585.417313
100,3,8586.375757
50,2,8587.799482
50,2,8588.750561
50,2,8589.702524
50,2,8590.656131
50,2,8591.607434
50,2,8592.558965
50,2,8593.510826
100,3,8594.464557
50,2,8595.888132
50,2,8596.839243
50,2,8597.791407
50,2,8598.744819
50,2,8599.696277
50,2,8600.647245
100,3,8601.600509
50,2,8603.024838
50,2,8603.97527
50,2,8604.92584
50,2,8605.876803
100,3,8606.830431
50,2,8608.256554
100,3,8609.21156
50,2,8610.639286
100,3,8611.593618
100,3,8613.017267
100,3,8614.441348
50,2,8615.864079
50,2,8616.81559
50,2,8617.766351
50,2,8618.717244
100,3,8619.670485
100,3,8621.096304
50,2,8622.519238
50,2,8623.470365
150,4,8624.425351
100,3,8626.328112
150,4,8627.759994
100,3,8629.664039
50,2,8631.088039
50,2,8632.040006
50,2,8632.990672
100,3,8633.943655
100,3,8635.367646
50,2,8636.791731
50,2,8637.74276
50,2,8638.693512
50,2,8639.644375
50,2,8640.596568
50,2,8641.54776
50,2,8642.498219
50,2,8643.449229
50,2,8644.400646
50,2,8645.351326
50,2,8646.301942
50,2,8647.253271
100,3,8648.206141
100,3,8649.630629
50,2,8651.053657
100,3,8652.006501
50,2,8653.434428
50,2,8654.387214
100,3,8655.34488
50,2,8656.77186
50,2,8657.727711
150,4,8658.683192
50,2,8660.577054
50,2,8661.52771
50,2,8662.479182
50,2,8663.429574
50,2,8664.380472
50,2,8665.334516
100,3,8666.290626
150,4,8667.72074
50,2,8669.61923
50,2,8670.572168
50,2,8671.524156
50,2,8672.475881
100,3,8673.428522
50,2,8674.852054
50,2,8675.805393
100,3,8676.758353
50,2,8678.181554
50,2,8679.132616
50,2,8680.083783
50,2,8681.034243
50,2,8681.984483
50,2,8682.934758
50,2,8683.886395
100,3,8684.838573
100,3,8686.262191
100,3,8687.686409
100,3,8689.111437
100,3,8690.535823
150,4,8691.966268
50,2,8693.862529
50,2,8694.815443
50,2,8695.767101
50,2,8696.718991
100,3,8697.672325
50,2,8699.099377
50,2,8700.050801
150,4,8701.004322
50,2,8702.898845
50,2,8703.852336
100,3,8704.805303
50,2,8706.231633
50,2,8707.184828
50,2,8708.137487
100,3,8709.09152
100,3,8710.518185
50,2,8711.941116
50,2,8712.893335
50,2,8713.844332
50,2,8714.795826
50,2,8715.746952
50,2,8716.698428
50,2,8717.649199
50,2,8718.600519
50,2,8719.550837
50,2,8720.502655
150,4,8721.455637
50,2,8723.350367
100,3,8724.302795
50,2,8725.728083
150,4,8726.686615
50,2,8728.582353
50,2,8729.532917
50,2,8730.486224
50,2,8731.43715
50,2,8732.387543
50,2,8733.338289
50,2,8734.290735
50,2,8735.241901
100,3,8736.194395
100,3,8737.624338
50,2,8739.05084
50,2,8740.002651
50,2,8740.954463
150,4,8741.910541
100,3,8743.810196
50,2,8745.234238
50,2,8746.184692
50,2,8747.135463
50,2,8748.087309
50,2,8749.038356
100,3,8749.991065
100,3,8751.419548
50,2,8752.848112
50,2,8753.802511
100,3,8754.75637
50,2,8756.178761
50,2,8757.130335
100,3,8758.082906
150,4,8759.509086
50,2,8761.407015
50,2,8762.362538
50,2,8763.313776
50,2,8764.265834
100,3,8765.219072
100,3,8766.646111
50,2,8768.07036
100,3,8769.023471
50,2,8770.446389
50,2,8771.397391
100,3,8772.349352
50,2,8773.772243
50,2,8774.723107
50,2,8775.675087
50,2,8776.625669
50,2,8777.57654
50,2,8778.531468
100,3,8779.487802
50,2,8780.911927
50,2,8781.863621
50,2,8782.815044
50,2,8783.768862
100,3,8784.723472
50,2,8786.14757
100,3,8787.100752
50,2,8788.52606
50,2,8789.478155
50,2,8790.431983
50,2,8791.384324
100,3,8792.338803
50,2,8793.761176
50,2,8794.712205
50,2,8795.663244
50,2,8796.615208
50,2,8797.566021
50,2,8798.520852
50,2,8799.474681
50,2,8800.427393
50,2,8801.379359
50,2,8802.330634
100,3,8803.284502
50,2,8804.708613
50,2,8805.660688
50,2,8806.611582
50,2,8807.563402
50,2,8808.51569
50,2,8809.465951
50,2,8810.416624
50,2,8811.367129
50,2,8812.318654
50,2,8813.269391
50,2,8814.220437
50,2,8815.171104
100,3,8816.124493
50,2,8817.550579
50,2,8818.503335
50,2,8819.45414
100,3,8820.408666
50,2,8821.832572
100,3,8822.784714
50,2,8824.208308
50,2,8825.161029
100,3,8826.114133
50,2,8827.538543
50,2,8828.490953
100,3,8829.446454
200,5,8830.873861
50,2,8833.240967
50,2,8834.191912
50,2,8835.14414
50,2,8836.097065
50,2,8837.051285
50,2,8838.004578
50,2,8838.960631
50,2,8839.913943
50,2,8840.868225
50,2,8841.820315
50,2,8842.773473
50,2,8843.724126
50,2,8844.674856
50,2,8845.625408
50,2,8846.577363
50,2,8847.528545
50,2,8848.478792
50,2,8849.431971
50,2,8850.383965
100,3,8851.33861
50,2,8852.761127
50,2,8853.711895
50,2,8854.664932
50,2,8855.615376
100,3,8856.568213
100,3,8857.992711
50,2,8859.416921
50,2,8860.370626
100,3,8861.326156
50,2,8862.749074
100,3,8863.704541
50,2,8865.128423
50,2,8866.079934
50,2,8867.031516
50,2,8867.984258
50,2,8868.936702
100,3,8869.889984
50,2,8871.314044
50,2,8872.267186
50,2,8873.218908
50,2,8874.170523
50,2,8875.122138
50,2,8876.073938
50,2,8877.025176
100,3,8877.978437
50,2,8879.401124
50,2,8880.352871
50,2,8881.303641
50,2,8882.254993
50,2,8883.206216
50,2,8884.158362
50,2,8885.111805
50,2,8886.066143
50,2,8887.018026
100,3,8887.972535
100,3,8889.398341
50,2,8890.82112
50,2,8891.771965
50,2,8892.723559
50,2,8893.674045
50,2,8894.624702
100,3,8895.577474
50,2,8897.003066
50,2,8897.957534
50,2,8898.90945
50,2,8899.860407
50,2,8900.811501
50,2,8901.762666
50,2,8902.713204
50,2,8903.663931
50,2,8904.616013
50,2,8905.569977
50,2,8906.523251
50,2,8907.474961
50,2,8908.428025
50,2,8909.37939
50,2,8910.331154
50,2,8911.284389
50,2,8912.23683
50,2,8913.188413
50,2,8914.138514
50,2,8915.089095
150,4,8916.044724
100,3,8917.940564
50,2,8919.36581
50,2,8920.319088
50,2,8921.271547
50,2,8922.222914
50,2,8923.174118
50,2,8924.125703
50,2,8925.078682
50,2,8926.030588
50,2,8926.982512
50,2,8927.933949
50,2,8928.885605
50,2,8929.837734
100,3,8930.79054
50,2,8932.21391
100,3,8933.168344
50,2,8934.592696
50,2,8935.544213
50,2,8936.496405
50,2,8937.448952
50,2,8938.401266
50,2,8939.352629
50,2,8940.304336
50,2,8941.257041
100,3,8942.210154
50,2,8943.634483
50,2,8944.586709
100,3,8945.540661
50,2,8946.963026
50,2,8947.913614
50,2,8948.864491
50,2,8949.81604
50,2,8950.766641
50,2,8951.717279
50,2,8952.667967
50,2,8953.619851
50,2,8954.575948
50,2,8955.52912
50,2,8956.480329
50,2,8957.433419
100,3,8958.386661
50,2,8959.8105
100,3,8960.762948
50,2,8962.189368
50,2,8963.140872
50,2,8964.09235
100,3,8965.046423
100,3,8966.474243
50,2,8967.898893
50,2,8968.85695
100,3,8969.815748
50,2,8971.242492
50,2,8972.195893
50,2,8973.147861
50,2,8974.099532
100,3,8975.056448
50,2,8976.478289
100,3,8977.432749
50,2,8978.85539
100,3,8979.809034
50,2,8981.234022
50,2,8982.187909
50,2,8983.140916
50,2,8984.096519
50,2,8985.048053
50,2,8985.999048
50,2,8986.951179
50,2,8987.903012
100,3,8988.85729
50,2,8990.281447
50,2,8991.233346
50,2,8992.188884
50,2,8993.146652
50,2,8994.100742
50,2,8995.052258
50,2,8996.003878
50,2,8996.957999
50,2,8997.910511
100,3,8998.870034
50,2,9000.293818
50,2,9001.246457
50,2,9002.201451
50,2,9003.156805
100,3,9004.114988
50,2,9005.538831
150,4,9006.494084
50,2,9008.391429
50,2,9009.345674
50,2,9010.297364
50,2,9011.249853
100,3,9012.203936
50,2,9013.628966
100,3,9014.58305
50,2,9016.006788
50,2,9016.959233
100,3,9017.9149
50,2,9019.339836
150,4,9020.301089
50,2,9022.206293
50,2,9023.165848
100,3,9024.122438
50,2,9025.548959
50,2,9026.50242
50,2,9027.455337
50,2,9028.406058
50,2,9029.357087
50,2,9030.30789
50,2,9031.261075
100,3,9032.213481
50,2,9033.635537
50,2,9034.585856
100,3,9035.539724
50,2,9036.963107
50,2,9037.914296
100,3,9038.866126
50,2,9040.289845
50,2,9041.240716
50,2,9042.191486
50,2,9043.141959
50,2,9044.093945
50,2,9045.044931
50,2,9045.995911
50,2,9046.947178
50,2,9047.899348
50,2,9048.849922
100,3,9049.80263
100,3,9051.227762
50,2,9052.652359
50,2,9053.606211
50,2,9054.559858
50,2,9055.513633
100,3,9056.471587
100,3,9057.897108
50,2,9059.321564
50,2,9060.273907
200,5,9061.231924
50,2,9063.599779
150,4,9064.555192
50,2,9066.451334
50,2,9067.404284
